0  4.61  -16.00  0.000000
1  4.61  -16.03  0.000000
2  4.61  -16.06  0.000000
3  4.61  -16.10  0.000000
4  4.61  -16.13  0.000000
5  4.61  -16.16  0.000000
6  4.61  -16.19  0.000000
7  4.61  -16.22  0.000000
8  4.61  -16.26  0.000000
9  4.61  -16.29  0.000000
10  4.61  -16.32  0.000000
11  4.61  -16.35  0.000000
12  4.61  -16.38  0.000000
13  4.61  -16.42  0.000000
14  4.61  -16.45  0.000000
15  4.61  -16.48  0.000000
16  4.61  -16.51  0.000000
17  4.61  -16.55  0.000000
18  4.61  -16.58  0.000000
19  4.61  -16.61  0.000000
20  4.61  -16.64  0.000000
21  4.61  -16.67  0.000000
22  4.61  -16.71  0.000000
23  4.61  -16.74  0.000000
24  4.61  -16.77  0.000000
25  4.61  -16.80  0.000000
26  4.61  -16.83  0.000000
27  4.61  -16.87  0.000000
28  4.61  -16.90  0.000000
29  4.61  -16.93  0.000000
30  4.61  -16.96  0.000000
31  4.61  -16.99  0.000000
32  4.61  -17.03  0.000000
33  4.61  -17.06  0.000000
34  4.61  -17.09  0.000000
35  4.61  -17.12  0.000000
36  4.61  -17.15  0.000000
37  4.61  -17.19  0.000000
38  4.61  -17.22  0.000000
39  4.61  -17.25  0.000000
40  4.61  -17.28  0.000000
41  4.61  -17.31  0.000000
42  4.61  -17.35  0.000000
43  4.61  -17.38  0.000000
44  4.61  -17.41  0.000000
45  4.61  -17.44  0.000000
46  4.61  -17.47  0.000000
47  4.61  -17.51  0.000000
48  4.61  -17.54  0.000000
49  4.61  -17.57  0.000000
50  4.61  -17.60  0.000000
51  4.61  -17.64  0.000000
52  4.61  -17.67  0.000000
53  4.61  -17.70  0.000000
54  4.61  -17.73  0.000000
55  4.61  -17.76  0.000000
56  4.61  -17.80  0.000000
57  4.61  -17.83  0.000000
58  4.61  -17.86  0.000000
59  4.61  -17.89  0.000000
60  4.61  -17.92  0.000000
61  4.61  -17.96  0.000000
62  4.61  -17.99  0.000000
63  4.61  -18.02  0.000000
64  4.61  -18.05  0.000000
65  4.61  -18.08  0.000000
66  4.61  -18.12  0.000000
67  4.61  -18.15  0.000000
68  4.61  -18.18  0.000000
69  4.61  -18.21  0.000000
70  4.61  -18.24  0.000000
71  4.61  -18.28  0.000000
72  4.61  -18.31  0.000000
73  4.61  -18.34  0.000000
74  4.61  -18.37  0.000000
75  4.61  -18.40  0.000000
76  4.61  -18.44  0.000000
77  4.61  -18.47  0.000000
78  4.61  -18.50  0.000000
79  4.61  -18.53  0.000000
80  4.61  -18.57  0.000000
81  4.61  -18.60  0.000000
82  4.61  -18.63  0.000000
83  4.61  -18.66  0.000000
84  4.61  -18.69  0.000000
85  4.61  -18.73  0.000000
86  4.61  -18.76  0.000000
87  4.61  -18.79  0.000000
88  4.61  -18.82  0.000000
89  4.61  -18.85  0.000000
90  4.61  -18.89  0.000000
91  4.61  -18.92  0.000000
92  4.61  -18.95  0.000000
93  4.61  -18.98  0.000000
94  4.61  -19.01  0.000000
95  4.61  -19.05  0.000000
96  4.61  -19.08  0.000000
97  4.61  -19.11  0.000000
98  4.61  -19.14  0.000000
99  4.61  -19.17  0.000000
100  4.61  -19.21  0.000000
101  4.61  -19.24  0.000000
102  4.61  -19.27  0.000000
103  4.61  -19.30  0.000000
104  4.61  -19.33  0.000000
105  4.61  -19.37  0.000000
106  4.61  -19.40  0.000000
107  4.61  -19.43  0.000000
108  4.61  -19.46  0.000000
109  4.61  -19.49  0.000000
110  4.61  -19.53  0.000000
111  4.61  -19.56  0.000000
112  4.61  -19.59  0.000000
113  4.61  -19.62  0.000000
114  4.61  -19.66  0.000000
115  4.61  -19.69  0.000000
116  4.61  -19.72  0.000000
117  4.61  -19.75  0.000000
118  4.61  -19.78  0.000000
119  4.61  -19.82  0.000000
120  4.61  -19.85  0.000000
121  4.61  -19.88  0.000000
122  4.61  -19.91  0.000000
123  4.61  -19.94  0.000000
124  4.61  -19.98  0.000000
125  4.61  -20.01  0.000000
126  4.61  -20.04  0.000000
127  4.61  -20.07  0.000000
128  4.61  -20.10  0.000000
129  4.61  -20.14  0.000000
130  4.61  -20.17  0.000000
131  4.61  -20.20  0.000000
132  4.61  -20.23  0.000000
133  4.61  -20.26  0.000000
134  4.61  -20.30  0.000000
135  4.61  -20.33  0.000000
136  4.61  -20.36  0.000000
137  4.61  -20.39  0.000000
138  4.61  -20.42  0.000000
139  4.61  -20.46  0.000000
140  4.61  -20.49  0.000000
141  4.61  -20.52  0.000000
142  4.61  -20.55  0.000000
143  4.61  -20.59  0.000000
144  4.61  -20.62  0.000000
145  4.61  -20.65  0.000000
146  4.61  -20.68  0.000000
147  4.61  -20.71  0.000000
148  4.61  -20.75  0.000000
149  4.61  -20.78  0.000000
150  4.61  -20.81  0.000000
151  4.61  -20.84  0.000000
152  4.61  -20.87  0.000000
153  4.61  -20.91  0.000000
154  4.61  -20.94  0.000000
155  4.61  -20.97  0.000000
156  4.61  -21.00  0.000000
157  4.61  -21.03  0.000000
158  4.61  -21.07  0.000000
159  4.61  -21.10  0.000000
160  4.61  -21.13  0.000000
161  4.61  -21.16  0.000000
162  4.61  -21.19  0.000000
163  4.61  -21.23  0.000000
164  4.61  -21.26  0.000000
165  4.61  -21.29  0.000000
166  4.61  -21.32  0.000000
167  4.61  -21.35  0.000000
168  4.61  -21.39  0.000000
169  4.61  -21.42  0.000000
170  4.61  -21.45  0.000000
171  4.61  -21.48  0.000000
172  4.61  -21.52  0.000000
173  4.61  -21.55  0.000000
174  4.61  -21.58  0.000000
175  4.61  -21.61  0.000000
176  4.61  -21.64  0.000000
177  4.61  -21.68  0.000000
178  4.61  -21.71  0.000000
179  4.61  -21.74  0.000000
180  4.61  -21.77  0.000000
181  4.61  -21.80  0.000000
182  4.61  -21.84  0.000000
183  4.61  -21.87  0.000000
184  4.61  -21.90  0.000000
185  4.61  -21.93  0.000000
186  4.61  -21.96  0.000000
187  4.61  -22.00  0.000000
188  4.61  -22.03  0.000000
189  4.61  -22.06  0.000000
190  4.61  -22.09  0.000000
191  4.61  -22.12  0.000000
192  4.61  -22.16  0.000000
193  4.61  -22.19  0.000000
194  4.61  -22.22  0.000000
195  4.61  -22.25  0.000000
196  4.61  -22.28  0.000000
197  4.61  -22.32  0.000000
198  4.61  -22.35  0.000000
199  4.61  -22.38  0.000000
200  4.61  -22.41  0.000000
201  4.61  -22.44  0.000000
202  4.61  -22.48  0.000000
203  4.61  -22.51  0.000000
204  4.61  -22.54  0.000000
205  4.61  -22.57  0.000000
206  4.61  -22.61  0.000000
207  4.61  -22.64  0.000000
208  4.61  -22.67  0.000000
209  4.61  -22.70  0.000000
210  4.61  -22.73  0.000000
211  4.61  -22.77  0.000000
212  4.61  -22.80  0.000000
213  4.61  -22.83  0.000000
214  4.61  -22.86  0.000000
215  4.61  -22.89  0.000000
216  4.61  -22.93  0.000000
217  4.61  -22.96  0.000000
218  4.61  -22.99  0.000000
219  4.61  -23.02  0.000000
220  4.61  -23.05  0.000000
221  4.61  -23.09  0.000000
222  4.61  -23.12  0.000000
223  4.61  -23.15  0.000000
224  4.61  -23.18  0.000000
225  4.61  -23.21  0.000000
226  4.61  -23.25  0.000000
227  4.61  -23.28  0.000000
228  4.61  -23.31  0.000000
229  4.61  -23.34  0.000000
230  4.61  -23.37  0.000000
231  4.61  -23.41  0.000000
232  4.61  -23.44  0.000000
233  4.61  -23.47  0.000000
234  4.61  -23.50  0.000000
235  4.61  -23.54  0.000000
236  4.61  -23.57  0.000000
237  4.61  -23.60  0.000000
238  4.61  -23.63  0.000000
239  4.61  -23.66  0.000000
240  4.61  -23.70  0.000000
241  4.61  -23.73  0.000000
242  4.61  -23.76  0.000000
243  4.61  -23.79  0.000000
244  4.61  -23.82  0.000000
245  4.61  -23.86  0.000000
246  4.61  -23.89  0.000000
247  4.61  -23.92  0.000000
248  4.61  -23.95  0.000000
249  4.61  -23.98  0.000000
250  4.61  -24.02  0.000000
251  4.61  -24.05  0.000000
252  4.61  -24.08  0.000000
253  4.61  -24.11  0.000000
254  4.61  -24.14  0.000000
255  4.61  -24.18  0.000000
256  4.61  -24.21  0.000000
257  4.61  -24.24  0.000000
258  4.61  -24.27  0.000000
259  4.61  -24.30  0.000000
260  4.61  -24.34  0.000000
261  4.61  -24.37  0.000000
262  4.61  -24.40  0.000000
263  4.61  -24.43  0.000000
264  4.61  -24.46  0.000000
265  4.61  -24.50  0.000000
266  4.61  -24.53  0.000000
267  4.61  -24.56  0.000000
268  4.61  -24.59  0.000000
269  4.61  -24.63  0.000000
270  4.61  -24.66  0.000000
271  4.61  -24.69  0.000000
272  4.61  -24.72  0.000000
273  4.61  -24.75  0.000000
274  4.61  -24.79  0.000000
275  4.61  -24.82  0.000000
276  4.61  -24.85  0.000000
277  4.61  -24.88  0.000000
278  4.61  -24.91  0.000000
279  4.61  -24.95  0.000000
280  4.61  -24.98  0.000000
281  4.61  -25.01  0.000000
282  4.61  -25.04  0.000000
283  4.61  -25.07  0.000000
284  4.61  -25.11  0.000000
285  4.61  -25.14  0.000000
286  4.61  -25.17  0.000000
287  4.61  -25.20  0.000000
288  4.61  -25.23  0.000000
289  4.61  -25.27  0.000000
290  4.61  -25.30  0.000000
291  4.61  -25.33  0.000000
292  4.61  -25.36  0.000000
293  4.61  -25.39  0.000000
294  4.61  -25.43  0.000000
295  4.61  -25.46  0.000000
296  4.61  -25.49  0.000000
297  4.61  -25.52  0.000000
298  4.61  -25.56  0.000000
299  4.61  -25.59  0.000000
300  4.61  -25.62  0.000000
301  4.61  -25.65  0.000000
302  4.61  -25.68  0.000000
303  4.61  -25.72  0.000000
304  4.61  -25.75  0.000000
305  4.61  -25.78  0.000000
306  4.61  -25.81  0.000000
307  4.61  -25.84  0.000000
308  4.61  -25.88  0.000000
309  4.61  -25.91  0.000000
310  4.61  -25.94  0.000000
311  4.61  -25.97  0.000000
312  4.61  -26.00  0.000000
313  4.61  -26.04  0.000000
314  4.61  -26.07  0.000000
315  4.61  -26.10  0.000000
316  4.61  -26.13  0.000000
317  4.61  -26.16  0.000000
318  4.61  -26.20  0.000000
319  4.61  -26.23  0.000000
320  4.61  -26.26  0.000000
321  4.61  -26.29  0.000000
322  4.61  -26.32  0.000000
323  4.61  -26.36  0.000000
324  4.61  -26.39  0.000000
325  4.61  -26.42  0.000000
326  4.61  -26.45  0.000000
327  4.61  -26.48  0.000000
328  4.61  -26.52  0.000000
329  4.61  -26.55  0.000000
330  4.61  -26.58  0.000000
331  4.61  -26.61  0.000000
332  4.61  -26.65  0.000000
333  4.61  -26.68  0.000000
334  4.61  -26.71  0.000000
335  4.61  -26.74  0.000000
336  4.61  -26.77  0.000000
337  4.61  -26.81  0.000000
338  4.61  -26.84  0.000000
339  4.61  -26.87  0.000000
340  4.61  -26.90  0.000000
341  4.61  -26.93  0.000000
342  4.61  -26.97  0.000000
343  4.61  -27.00  0.000000
344  4.61  -27.03  0.000000
345  4.61  -27.06  0.000000
346  4.61  -27.09  0.000000
347  4.61  -27.13  0.000000
348  4.61  -27.16  0.000000
349  4.61  -27.19  0.000000
350  4.61  -27.22  0.000000
351  4.61  -27.25  0.000000
352  4.61  -27.29  0.000000
353  4.61  -27.32  0.000000
354  4.61  -27.35  0.000000
355  4.61  -27.38  0.000000
356  4.61  -27.41  0.000000
357  4.61  -27.45  0.000000
358  4.61  -27.48  0.000000
359  4.61  -27.51  0.000000
360  4.61  -27.54  0.000000
361  4.61  -27.58  0.000000
362  4.61  -27.61  0.000000
363  4.61  -27.64  0.000000
364  4.61  -27.67  0.000000
365  4.61  -27.70  0.000000
366  4.61  -27.74  0.000000
367  4.61  -27.77  0.000000
368  4.61  -27.80  0.000000
369  4.61  -27.83  0.000000
370  4.61  -27.86  0.000000
371  4.61  -27.90  0.000000
372  4.61  -27.93  0.000000
373  4.61  -27.96  0.000000
374  4.61  -27.99  0.000000
375  4.61  -28.02  0.000000
376  4.61  -28.06  0.000000
377  4.61  -28.09  0.000000
378  4.61  -28.12  0.000000
379  4.61  -28.15  0.000000
380  4.61  -28.18  0.000000
381  4.61  -28.22  0.000000
382  4.61  -28.25  0.000000
383  4.61  -28.28  0.000000
384  4.61  -28.31  0.000000
385  4.61  -28.34  0.000000
386  4.61  -28.38  0.000000
387  4.61  -28.41  0.000000
388  4.61  -28.44  0.000000
389  4.61  -28.47  0.000000
390  4.61  -28.51  0.000000
391  4.61  -28.54  0.000000
392  4.61  -28.57  0.000000
393  4.61  -28.60  0.000000
394  4.61  -28.63  0.000000
395  4.61  -28.67  0.000000
396  4.61  -28.70  0.000000
397  4.61  -28.73  0.000000
398  4.61  -28.76  0.000000
399  4.61  -28.79  0.000000
400  4.61  -28.83  0.000000
401  4.61  -28.86  0.000000
402  4.61  -28.89  0.000000
403  4.61  -28.92  0.000000
404  4.61  -28.95  0.000000
405  4.61  -28.99  0.000000
406  4.61  -29.02  0.000000
407  4.61  -29.05  0.000000
408  4.61  -29.08  0.000000
409  4.61  -29.11  0.000000
410  4.61  -29.15  0.000000
411  4.61  -29.18  0.000000
412  4.61  -29.21  0.000000
413  4.61  -29.24  0.000000
414  4.61  -29.27  0.000000
415  4.61  -29.31  0.000000
416  4.61  -29.34  0.000000
417  4.61  -29.37  0.000000
418  4.61  -29.40  0.000000
419  4.61  -29.43  0.000000
420  4.61  -29.47  0.000000
421  4.61  -29.50  0.000000
422  4.61  -29.53  0.000000
423  4.61  -29.56  0.000000
424  4.61  -29.60  0.000000
425  4.61  -29.63  0.000000
426  4.61  -29.66  0.000000
427  4.61  -29.69  0.000000
428  4.61  -29.72  0.000000
429  4.61  -29.76  0.000000
430  4.61  -29.79  0.000000
431  4.61  -29.82  0.000000
432  4.61  -29.85  0.000000
433  4.61  -29.88  0.000000
434  4.61  -29.92  0.000000
435  4.61  -29.95  0.000000
436  4.61  -29.98  0.000000
437  4.61  -30.01  0.000000
438  4.61  -30.04  0.000000
439  4.61  -30.08  0.000000
440  4.61  -30.11  0.000000
441  4.61  -30.14  0.000000
442  4.61  -30.17  0.000000
443  4.61  -30.20  0.000000
444  4.61  -30.24  0.000000
445  4.61  -30.27  0.000000
446  4.61  -30.30  0.000000
447  4.61  -30.33  0.000000
448  4.61  -30.36  0.000000
449  4.61  -30.40  0.000000
450  4.61  -30.43  0.000000
451  4.61  -30.46  0.000000
452  4.61  -30.49  0.000000
453  4.61  -30.53  0.000000
454  4.61  -30.56  0.000000
455  4.61  -30.59  0.000000
456  4.61  -30.62  0.000000
457  4.61  -30.65  0.000000
458  4.61  -30.69  0.000000
459  4.61  -30.72  0.000000
460  4.61  -30.75  0.000000
461  4.61  -30.78  0.000000
462  4.61  -30.81  0.000000
463  4.61  -30.85  0.000000
464  4.61  -30.88  0.000000
465  4.61  -30.91  0.000000
466  4.61  -30.94  0.000000
467  4.61  -30.97  0.000000
468  4.61  -31.01  0.000000
469  4.61  -31.04  0.000000
470  4.61  -31.07  0.000000
471  4.61  -31.10  0.000000
472  4.61  -31.13  0.000000
473  4.61  -31.17  0.000000
474  4.61  -31.20  0.000000
475  4.61  -31.23  0.000000
476  4.61  -31.26  0.000000
477  4.61  -31.29  0.000000
478  4.61  -31.33  0.000000
479  4.61  -31.36  0.000000
480  4.61  -31.39  0.000000
481  4.61  -31.42  0.000000
482  4.61  -31.45  0.000000
483  4.61  -31.49  0.000000
484  4.61  -31.52  0.000000
485  4.61  -31.55  0.000000
486  4.61  -31.58  0.000000
487  4.61  -31.62  0.000000
488  4.61  -31.65  0.000000
489  4.61  -31.68  0.000000
490  4.61  -31.71  0.000000
491  4.61  -31.74  0.000000
492  4.61  -31.78  0.000000
493  4.61  -31.81  0.000000
494  4.61  -31.84  0.000000
495  4.61  -31.87  0.000000
496  4.61  -31.90  0.000000
497  4.61  -31.94  0.000000
498  4.61  -31.97  0.000000
499  4.61  -32.00  0.000000
500  4.61  -16.00  0.000000
501  4.61  -16.03  0.000000
502  4.61  -16.06  0.000000
503  4.61  -16.10  0.000000
504  4.61  -16.13  0.000000
505  4.61  -16.16  0.000000
506  4.61  -16.19  0.000000
507  4.61  -16.22  0.000000
508  4.61  -16.26  0.000000
509  4.61  -16.29  0.000000
510  4.61  -16.32  0.000000
511  4.61  -16.35  0.000000
512  4.61  -16.38  0.000000
513  4.61  -16.42  0.000000
514  4.61  -16.45  0.000000
515  4.61  -16.48  0.000000
516  4.61  -16.51  0.000000
517  4.61  -16.55  0.000000
518  4.61  -16.58  0.000000
519  4.61  -16.61  0.000000
520  4.61  -16.64  0.000000
521  4.61  -16.67  0.000000
522  4.61  -16.71  0.000000
523  4.61  -16.74  0.000000
524  4.61  -16.77  0.000000
525  4.61  -16.80  0.000000
526  4.61  -16.83  0.000000
527  4.61  -16.87  0.000000
528  4.61  -16.90  0.000000
529  4.61  -16.93  0.000000
530  4.61  -16.96  0.000000
531  4.61  -16.99  0.000000
532  4.61  -17.03  0.000000
533  4.61  -17.06  0.000000
534  4.61  -17.09  0.000000
535  4.61  -17.12  0.000000
