# Median parameter estimates and 1-sigma errors
# len(map_params) = 15
-0.00005 0.00003 0.00004
-0.00005 0.00003 0.00003
-0.00006 0.00004 0.00003
-0.00005 0.00004 0.00004
-0.00006 0.00004 0.00003
-0.00006 0.00004 0.00003
-0.00006 0.00004 0.00003
-0.00005 0.00003 0.00004
-0.00006 0.00004 0.00003
-0.00006 0.00004 0.00004
-0.00004 0.00004 0.00004
-0.00005 0.00004 0.00003
0.09995 0.00003 0.00003
-5.00005 0.00003 0.00004
1.99994 0.00004 0.00002
