-0.01731 0.04471 0.03298
0.25304 0.36643 0.18049
-0.29621 3.93440 1.62062
-0.00714 0.00322 0.00251
-0.07979 0.04246 0.04548
-0.14782 0.38236 0.12375
-5.01328 3.19454 2.15820
-0.01376 0.02121 0.03043
0.02271 0.22386 0.02515
-1.36017 4.91697 0.16067
-0.08415 0.36639 0.10521
-0.08942 0.66190 0.28914
0.58251 0.33369 0.01428
-6.99398 0.15168 0.11831
1.08632 0.21555 0.28566
