0.04689 0.04016 0.01268
-0.17632 0.21738 0.23887
0.23130 0.43726 0.85431
-0.00477 0.00062 0.00152
-0.04919 0.00592 0.01734
-0.49998 0.06748 0.18344
-4.94620 1.52434 3.19163
-0.02253 0.00461 0.00521
0.07626 0.03448 0.03867
-1.43122 0.44122 0.06243
0.23785 0.06140 0.05757
-1.44757 0.09896 0.06634
0.59961 0.04462 0.08329
-7.14684 0.10197 0.15850
1.42234 0.18385 0.18009
